noisy,clean,text
noisy_trainset_28spk_wav/p226_141.wav,clean_trainset_28spk_wav/p226_141.wav,Our intentions are real.
noisy_trainset_28spk_wav/p233_241.wav,clean_trainset_28spk_wav/p233_241.wav,A succession of managers in the opera company resigned.
noisy_trainset_28spk_wav/p269_379.wav,clean_trainset_28spk_wav/p269_379.wav,I decided to tell a bit of the story about myself.
noisy_trainset_28spk_wav/p231_169.wav,clean_trainset_28spk_wav/p231_169.wav,It is really good news.
noisy_trainset_28spk_wav/p254_043.wav,clean_trainset_28spk_wav/p254_043.wav,I was scared.
noisy_trainset_28spk_wav/p256_230.wav,clean_trainset_28spk_wav/p256_230.wav,They are the innocent victims.
noisy_trainset_28spk_wav/p236_011.wav,clean_trainset_28spk_wav/p236_011.wav,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."
noisy_trainset_28spk_wav/p273_161.wav,clean_trainset_28spk_wav/p273_161.wav,I did not have a bet on myself.
noisy_trainset_28spk_wav/p286_013.wav,clean_trainset_28spk_wav/p286_013.wav,Some have accepted it as a miracle without physical explanation.
noisy_trainset_28spk_wav/p282_166.wav,clean_trainset_28spk_wav/p282_166.wav,It has to be now.
noisy_trainset_28spk_wav/p254_340.wav,clean_trainset_28spk_wav/p254_340.wav,They should take their mobile phones.
noisy_trainset_28spk_wav/p231_271.wav,clean_trainset_28spk_wav/p231_271.wav,I thought he might have been a bit.
noisy_trainset_28spk_wav/p277_132.wav,clean_trainset_28spk_wav/p277_132.wav,No production was achieved.
noisy_trainset_28spk_wav/p282_159.wav,clean_trainset_28spk_wav/p282_159.wav,The whole of southern Africa is in the grip of Aids.
noisy_trainset_28spk_wav/p243_101.wav,clean_trainset_28spk_wav/p243_101.wav,We are already seeing some positive results.
noisy_trainset_28spk_wav/p269_113.wav,clean_trainset_28spk_wav/p269_113.wav,We have to look at everything before we make any final decision.
noisy_trainset_28spk_wav/p282_009.wav,clean_trainset_28spk_wav/p282_009.wav,"There is , according to legend, a boiling pot of gold at one end."
noisy_trainset_28spk_wav/p287_206.wav,clean_trainset_28spk_wav/p287_206.wav,Who was she ?
noisy_trainset_28spk_wav/p239_072.wav,clean_trainset_28spk_wav/p239_072.wav,"In fact, it was Geoffrey Robinson."
noisy_trainset_28spk_wav/p277_002.wav,clean_trainset_28spk_wav/p277_002.wav,Ask her to bring these things with her from the store.
noisy_trainset_28spk_wav/p254_253.wav,clean_trainset_28spk_wav/p254_253.wav,That could be in place by next year.
noisy_trainset_28spk_wav/p286_360.wav,clean_trainset_28spk_wav/p286_360.wav,I'd like to take the plunge.
noisy_trainset_28spk_wav/p279_014.wav,clean_trainset_28spk_wav/p279_014.wav,To the Hebrews it was a token that there would be no more universal floods.
noisy_trainset_28spk_wav/p278_066.wav,clean_trainset_28spk_wav/p278_066.wav,"The talks were announced yesterday by Brian Wilson, the foreign office minister."
noisy_trainset_28spk_wav/p254_320.wav,clean_trainset_28spk_wav/p254_320.wav,It was no secret that I wanted to sign him.
noisy_trainset_28spk_wav/p256_202.wav,clean_trainset_28spk_wav/p256_202.wav,Tommy is not a problem.
noisy_trainset_28spk_wav/p254_226.wav,clean_trainset_28spk_wav/p254_226.wav,"Jim Wallace, the justice minister, acknowledged that prisoner numbers were a concern."
noisy_trainset_28spk_wav/p282_247.wav,clean_trainset_28spk_wav/p282_247.wav,Children should be given the same amount of rights as adults.
noisy_trainset_28spk_wav/p250_281.wav,clean_trainset_28spk_wav/p250_281.wav,Their prescription is largely about changing attitudes.
noisy_trainset_28spk_wav/p274_142.wav,clean_trainset_28spk_wav/p274_142.wav,The referee faces a massive job.)
noisy_trainset_28spk_wav/p243_090.wav,clean_trainset_28spk_wav/p243_090.wav,Among them was Gary Robertson from Dundee.
noisy_trainset_28spk_wav/p279_358.wav,clean_trainset_28spk_wav/p279_358.wav,"For one veteran, the memories remain vivid."
noisy_trainset_28spk_wav/p278_004.wav,clean_trainset_28spk_wav/p278_004.wav,We also need a small plastic snake and a big toy frog for the kids.
noisy_trainset_28spk_wav/p282_280.wav,clean_trainset_28spk_wav/p282_280.wav,Dialogue is the key.
noisy_trainset_28spk_wav/p244_356.wav,clean_trainset_28spk_wav/p244_356.wav,"However, it does not tell the full story."
noisy_trainset_28spk_wav/p236_017.wav,clean_trainset_28spk_wav/p236_017.wav,Others have tried to explain the phenomenon physically.
noisy_trainset_28spk_wav/p239_133.wav,clean_trainset_28spk_wav/p239_133.wav,Do they think anyone else wants them ?
noisy_trainset_28spk_wav/p279_097.wav,clean_trainset_28spk_wav/p279_097.wav,Until you hit the big games.
noisy_trainset_28spk_wav/p236_209.wav,clean_trainset_28spk_wav/p236_209.wav,"On Friday, the headteacher and deputy headteacher appeared at the door."
noisy_trainset_28spk_wav/p236_002.wav,clean_trainset_28spk_wav/p236_002.wav,Ask her to bring these things with her from the store.
noisy_trainset_28spk_wav/p258_371.wav,clean_trainset_28spk_wav/p258_371.wav,He could make it.
noisy_trainset_28spk_wav/p256_174.wav,clean_trainset_28spk_wav/p256_174.wav,It is not either national standards or local control.
noisy_trainset_28spk_wav/p230_251.wav,clean_trainset_28spk_wav/p230_251.wav,They showed a lot of heart.
noisy_trainset_28spk_wav/p274_364.wav,clean_trainset_28spk_wav/p274_364.wav,Italy was just behind the US.)
noisy_trainset_28spk_wav/p244_107.wav,clean_trainset_28spk_wav/p244_107.wav,"This time, it will have opened up the field a little bit."
noisy_trainset_28spk_wav/p277_406.wav,clean_trainset_28spk_wav/p277_406.wav,They recorded their debut album in New York.
noisy_trainset_28spk_wav/p254_045.wav,clean_trainset_28spk_wav/p254_045.wav,No meaningful response was issued.
noisy_trainset_28spk_wav/p239_464.wav,clean_trainset_28spk_wav/p239_464.wav,We also acknowledge the grief and pain of their relatives.
noisy_trainset_28spk_wav/p250_473.wav,clean_trainset_28spk_wav/p250_473.wav,Talks between directors have been underway since last month.
noisy_trainset_28spk_wav/p276_141.wav,clean_trainset_28spk_wav/p276_141.wav,Cutting ticket prices would certainly help.
noisy_trainset_28spk_wav/p236_422.wav,clean_trainset_28spk_wav/p236_422.wav,The fate of the rest is unknown.
noisy_trainset_28spk_wav/p236_070.wav,clean_trainset_28spk_wav/p236_070.wav,He was seen as the enemy.
noisy_trainset_28spk_wav/p287_259.wav,clean_trainset_28spk_wav/p287_259.wav,It is not enough to be first division champions.
noisy_trainset_28spk_wav/p286_007.wav,clean_trainset_28spk_wav/p286_007.wav,The rainbow is a division of white light into many beautiful colors.
noisy_trainset_28spk_wav/p244_384.wav,clean_trainset_28spk_wav/p244_384.wav,The company won the first round but lost on appeal.
noisy_trainset_28spk_wav/p233_045.wav,clean_trainset_28spk_wav/p233_045.wav,All businesses continue to trade.
noisy_trainset_28spk_wav/p287_195.wav,clean_trainset_28spk_wav/p287_195.wav,It comes from reflection or thinking.
noisy_trainset_28spk_wav/p250_379.wav,clean_trainset_28spk_wav/p250_379.wav,The countryside is in crisis.
noisy_trainset_28spk_wav/p236_371.wav,clean_trainset_28spk_wav/p236_371.wav,The pair are very much in love.
noisy_trainset_28spk_wav/p256_135.wav,clean_trainset_28spk_wav/p256_135.wav,The trial is funded solely by Edinburgh City Council.
noisy_trainset_28spk_wav/p267_178.wav,clean_trainset_28spk_wav/p267_178.wav,The referee had a good game.
noisy_trainset_28spk_wav/p254_081.wav,clean_trainset_28spk_wav/p254_081.wav,It's all I can do.
noisy_trainset_28spk_wav/p276_102.wav,clean_trainset_28spk_wav/p276_102.wav,Robin Williams is very subdued.
noisy_trainset_28spk_wav/p286_268.wav,clean_trainset_28spk_wav/p286_268.wav,Reaction from Scottish business leaders was mixed.
noisy_trainset_28spk_wav/p231_449.wav,clean_trainset_28spk_wav/p231_449.wav,And we might go back.
noisy_trainset_28spk_wav/p287_316.wav,clean_trainset_28spk_wav/p287_316.wav,The City welcomed the numbers.
noisy_trainset_28spk_wav/p250_482.wav,clean_trainset_28spk_wav/p250_482.wav,That was the first time I worked with Richard.
noisy_trainset_28spk_wav/p268_177.wav,clean_trainset_28spk_wav/p268_177.wav,The upturn in the housing market has given a big boost.
noisy_trainset_28spk_wav/p279_168.wav,clean_trainset_28spk_wav/p279_168.wav,"By then, however, both men were already in the US."
noisy_trainset_28spk_wav/p250_239.wav,clean_trainset_28spk_wav/p250_239.wav,It is good for our team.
noisy_trainset_28spk_wav/p233_056.wav,clean_trainset_28spk_wav/p233_056.wav,This trend is likely to strengthen.
noisy_trainset_28spk_wav/p274_194.wav,clean_trainset_28spk_wav/p274_194.wav,Treasury spokesman Malcolm Bruce is also considered a potential contender.)
noisy_trainset_28spk_wav/p276_453.wav,clean_trainset_28spk_wav/p276_453.wav,"I also had a lot of injuries, which did not help me."
noisy_trainset_28spk_wav/p267_176.wav,clean_trainset_28spk_wav/p267_176.wav,He played it like a veteran.
noisy_trainset_28spk_wav/p236_062.wav,clean_trainset_28spk_wav/p236_062.wav,"I was very pleased with them today, though."
noisy_trainset_28spk_wav/p239_402.wav,clean_trainset_28spk_wav/p239_402.wav,I have received no explanation.
noisy_trainset_28spk_wav/p279_290.wav,clean_trainset_28spk_wav/p279_290.wav,I asked for a positive response and I was given one.
noisy_trainset_28spk_wav/p236_087.wav,clean_trainset_28spk_wav/p236_087.wav,Does it matter ?
noisy_trainset_28spk_wav/p267_289.wav,clean_trainset_28spk_wav/p267_289.wav,Do I think about them often ?
noisy_trainset_28spk_wav/p269_242.wav,clean_trainset_28spk_wav/p269_242.wav,A succession of managers in the opera company resigned.
noisy_trainset_28spk_wav/p231_394.wav,clean_trainset_28spk_wav/p231_394.wav,That's as good as it gets.
noisy_trainset_28spk_wav/p236_332.wav,clean_trainset_28spk_wav/p236_332.wav,These days will be back.
noisy_trainset_28spk_wav/p250_345.wav,clean_trainset_28spk_wav/p250_345.wav,The Premier League has been a huge success.
noisy_trainset_28spk_wav/p268_140.wav,clean_trainset_28spk_wav/p268_140.wav,The rise in retail sales was the first since August.
noisy_trainset_28spk_wav/p273_375.wav,clean_trainset_28spk_wav/p273_375.wav,This hasn't happened in a vacuum.
noisy_trainset_28spk_wav/p287_184.wav,clean_trainset_28spk_wav/p287_184.wav,They were seriously after him.
noisy_trainset_28spk_wav/p256_255.wav,clean_trainset_28spk_wav/p256_255.wav,"That was a bonus, but it was not the main objective."
noisy_trainset_28spk_wav/p279_112.wav,clean_trainset_28spk_wav/p279_112.wav,Tony Blair's spokesman insisted the decision came from Dublin.
noisy_trainset_28spk_wav/p268_246.wav,clean_trainset_28spk_wav/p268_246.wav,This wasn't just a big crowd.
noisy_trainset_28spk_wav/p254_298.wav,clean_trainset_28spk_wav/p254_298.wav,One was a lawyer.
noisy_trainset_28spk_wav/p243_176.wav,clean_trainset_28spk_wav/p243_176.wav,"Finally, we decided to put the whole speech in."
noisy_trainset_28spk_wav/p244_149.wav,clean_trainset_28spk_wav/p244_149.wav,"There will be a beginning, a middle, and an end."
noisy_trainset_28spk_wav/p279_405.wav,clean_trainset_28spk_wav/p279_405.wav,The visual arts committee took this decision in December.
noisy_trainset_28spk_wav/p278_106.wav,clean_trainset_28spk_wav/p278_106.wav,We needed financial backing to get it off the ground.
noisy_trainset_28spk_wav/p282_080.wav,clean_trainset_28spk_wav/p282_080.wav,Mr Irvine said Mr Rafferty was now in good spirits.
noisy_trainset_28spk_wav/p259_147.wav,clean_trainset_28spk_wav/p259_147.wav,Does the name matter ?)
noisy_trainset_28spk_wav/p286_014.wav,clean_trainset_28spk_wav/p286_014.wav,To the Hebrews it was a token that there would be no more universal floods.
noisy_trainset_28spk_wav/p231_113.wav,clean_trainset_28spk_wav/p231_113.wav,It proved a good decision.
noisy_trainset_28spk_wav/p258_294.wav,clean_trainset_28spk_wav/p258_294.wav,Sunday's game was not a trial.
noisy_trainset_28spk_wav/p228_306.wav,clean_trainset_28spk_wav/p228_306.wav,Kids are terrible.
noisy_trainset_28spk_wav/p268_190.wav,clean_trainset_28spk_wav/p268_190.wav,Sloppy answers are to be avoided.
noisy_trainset_28spk_wav/p256_024.wav,clean_trainset_28spk_wav/p256_024.wav,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
noisy_trainset_28spk_wav/p268_182.wav,clean_trainset_28spk_wav/p268_182.wav,Strathclyde Police are expected to make an announcement next month.
noisy_trainset_28spk_wav/p273_227.wav,clean_trainset_28spk_wav/p273_227.wav,It had so much to do with the output.
noisy_trainset_28spk_wav/p277_174.wav,clean_trainset_28spk_wav/p277_174.wav,"They might be broken, but they are not defeated."
noisy_trainset_28spk_wav/p230_331.wav,clean_trainset_28spk_wav/p230_331.wav,This ruling is a farce.
noisy_trainset_28spk_wav/p227_105.wav,clean_trainset_28spk_wav/p227_105.wav,Such actions are rarely popular.
noisy_trainset_28spk_wav/p287_300.wav,clean_trainset_28spk_wav/p287_300.wav,Either team will be hard.
noisy_trainset_28spk_wav/p254_145.wav,clean_trainset_28spk_wav/p254_145.wav,We will continue to talk to find a solution for Scottish football.
noisy_trainset_28spk_wav/p267_138.wav,clean_trainset_28spk_wav/p267_138.wav,The petition was formally presented at Downing Street yesterday.
noisy_trainset_28spk_wav/p278_264.wav,clean_trainset_28spk_wav/p278_264.wav,I'm pleased with some aspects of the performance.
noisy_trainset_28spk_wav/p231_462.wav,clean_trainset_28spk_wav/p231_462.wav,Let that be their memorial.
noisy_trainset_28spk_wav/p254_232.wav,clean_trainset_28spk_wav/p254_232.wav,We were a load of rubbish.
noisy_trainset_28spk_wav/p259_330.wav,clean_trainset_28spk_wav/p259_330.wav,No Briton has ever won.)
noisy_trainset_28spk_wav/p239_494.wav,clean_trainset_28spk_wav/p239_494.wav,The songs are just so good.
noisy_trainset_28spk_wav/p236_346.wav,clean_trainset_28spk_wav/p236_346.wav,It's a policy which has worked for us.
noisy_trainset_28spk_wav/p273_010.wav,clean_trainset_28spk_wav/p273_010.wav,"People look, but no one ever finds it."
noisy_trainset_28spk_wav/p269_050.wav,clean_trainset_28spk_wav/p269_050.wav,I was inspired by two things.
noisy_trainset_28spk_wav/p259_114.wav,clean_trainset_28spk_wav/p259_114.wav,The whole thing is the music.)
noisy_trainset_28spk_wav/p228_315.wav,clean_trainset_28spk_wav/p228_315.wav,It's not long enough.
noisy_trainset_28spk_wav/p279_327.wav,clean_trainset_28spk_wav/p279_327.wav,"In addition, certain areas are closed at certain times."
noisy_trainset_28spk_wav/p287_107.wav,clean_trainset_28spk_wav/p287_107.wav,Why do it otherwise ?
noisy_trainset_28spk_wav/p273_399.wav,clean_trainset_28spk_wav/p273_399.wav,Clark is back on top form.
noisy_trainset_28spk_wav/p274_427.wav,clean_trainset_28spk_wav/p274_427.wav,Such an attack is bizarre.)
noisy_trainset_28spk_wav/p274_256.wav,clean_trainset_28spk_wav/p274_256.wav,What form did that take ?)
noisy_trainset_28spk_wav/p227_095.wav,clean_trainset_28spk_wav/p227_095.wav,You are like an animal.
noisy_trainset_28spk_wav/p269_336.wav,clean_trainset_28spk_wav/p269_336.wav,"In the old days, it was easy."
noisy_trainset_28spk_wav/p258_373.wav,clean_trainset_28spk_wav/p258_373.wav,He could face a jail sentence.
noisy_trainset_28spk_wav/p236_097.wav,clean_trainset_28spk_wav/p236_097.wav,"That time is not now, however."
noisy_trainset_28spk_wav/p274_449.wav,clean_trainset_28spk_wav/p274_449.wav,It is pretty bad news.)
noisy_trainset_28spk_wav/p250_409.wav,clean_trainset_28spk_wav/p250_409.wav,This big issue is whether it can be enforced.
noisy_trainset_28spk_wav/p270_453.wav,clean_trainset_28spk_wav/p270_453.wav,They were good years for him.
noisy_trainset_28spk_wav/p231_126.wav,clean_trainset_28spk_wav/p231_126.wav,"It is too pretty, it is too small."
noisy_trainset_28spk_wav/p244_054.wav,clean_trainset_28spk_wav/p244_054.wav,"But, after a dip in sales, growth was recorded."
noisy_trainset_28spk_wav/p278_129.wav,clean_trainset_28spk_wav/p278_129.wav,This should begin in October.
noisy_trainset_28spk_wav/p254_256.wav,clean_trainset_28spk_wav/p254_256.wav,"For the Scottish judges, the affair is very delicate and unique."
noisy_trainset_28spk_wav/p274_042.wav,clean_trainset_28spk_wav/p274_042.wav,Europe will bear the brunt of the cuts.)
noisy_trainset_28spk_wav/p236_046.wav,clean_trainset_28spk_wav/p236_046.wav,He looks like an Afghan.
noisy_trainset_28spk_wav/p250_363.wav,clean_trainset_28spk_wav/p250_363.wav,"In general terms, the proposals are very much in line with expectations."
noisy_trainset_28spk_wav/p254_068.wav,clean_trainset_28spk_wav/p254_068.wav,It is not a process which can be completed overnight.
noisy_trainset_28spk_wav/p286_354.wav,clean_trainset_28spk_wav/p286_354.wav,It was a terrible combination of factors.
noisy_trainset_28spk_wav/p230_059.wav,clean_trainset_28spk_wav/p230_059.wav,He becomes the new Minister for Sport and Culture.
noisy_trainset_28spk_wav/p269_318.wav,clean_trainset_28spk_wav/p269_318.wav,It is no country for a man or woman of letters.
noisy_trainset_28spk_wav/p259_066.wav,clean_trainset_28spk_wav/p259_066.wav,"Last night, the move was bitterly denounced by France Telecom.)"
noisy_trainset_28spk_wav/p286_102.wav,clean_trainset_28spk_wav/p286_102.wav,I cannot believe this decision.
noisy_trainset_28spk_wav/p258_405.wav,clean_trainset_28spk_wav/p258_405.wav,They are not left wing.
noisy_trainset_28spk_wav/p254_280.wav,clean_trainset_28spk_wav/p254_280.wav,People have no choice.
